chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
0.27956653,0.08864645,0.0592754,0.0008730289,2577.3994385451197,128492.01625170578,2630.3603520343545,116452.155951608,5533.574872563129,1144909.9572720514,0.10597214831656347,0.0013972105185701212,-2.896709e-06,0.0,-1.0311159e-05,0.0,129.19921875,-195.21693,2649.3047,68.1207,402.17087,-2.3472195,484.69537,26.947386,100.796776,6.0915546,109.212296,2.041014,66.94584,-3.0335226,100.42119,3.586069,80.72696,-2.7376418,71.05623,7.210896,42.402477,1.741912,45.71915,4.766887,63.395897,1.5657966,70.49755,8.98344,103.43121,4.8053875,126.29377,0.62968534,109.57607,-2.0008209,129.18625,-1.4644433,109.3676,-1.5593317,134.4243,2.9417164,144.13676,jazz
0.29111764,0.09235555,0.070780866,0.0013495485,2534.230036764449,132775.4298133936,2524.498446865517,139734.127062079,5104.719132461784,1303779.6260093828,0.11093961638931889,0.001992732389004156,-2.5527527e-06,0.0,-4.72304e-06,0.0,129.19921875,-188.15552,2457.677,67.7494,377.69717,-11.825387,608.12537,25.764349,111.710625,7.887136,78.48153,0.600137,61.425804,2.364748,77.30171,1.3762089,64.32488,-0.8469892,50.11675,4.1889014,43.660004,1.2255402,64.23401,9.758413,64.93833,3.3824067,89.26824,6.7790036,150.71185,6.0772147,119.78978,3.2351093,120.499664,0.4006592,153.71507,1.5749393,148.62376,-2.2838523,133.10489,6.111756,188.95665,jazz
0.33032396,0.09052885,0.0686119,0.0011028751,2567.050895170193,135478.83409196133,2548.7336695854365,125792.81748544247,5198.743563908911,1201419.2383066465,0.11679105492937307,0.00171387145697141,-5.6403205e-06,0.0,1.4841879e-05,0.0,129.19921875,-172.26332,2488.2175,70.65449,466.0802,-9.491101,544.82227,28.316158,111.863655,9.412911,73.058205,0.07838539,52.55689,-1.2340294,70.753456,0.92770904,45.696102,0.50733936,64.15612,6.562823,66.42029,0.6834524,57.28466,8.972287,77.2273,0.50030017,134.78406,5.6831474,104.26623,7.559286,100.326744,1.3823427,73.85559,-2.5280464,82.44912,-0.6948287,76.19553,-0.93342596,105.790215,5.7621927,119.94909,jazz
0.30546445,0.08962468,0.06665574,0.0009843033,2692.4326601003354,126344.32783625709,2569.567242216808,113302.89972212567,5385.784099567048,1203584.7644089542,0.12896520655959753,0.0015290121478721986,3.0608708e-06,0.0,-7.3672777e-06,0.0,129.19921875,-170.66852,2212.4817,65.42216,458.62625,-11.87485,496.56198,24.540834,92.908134,6.596806,68.77759,-2.1142228,67.85818,-1.5515869,68.19505,0.97389984,52.597687,-2.171974,48.99679,5.627434,66.6353,0.14089616,74.29006,10.07743,96.665085,1.0820972,87.55152,3.4440632,114.38327,5.2128215,98.993225,1.3433143,89.87242,-0.18275933,114.89561,0.8078016,122.93358,-2.8693595,114.63523,3.9652288,134.5589,jazz
0.35400635,0.099315666,0.048607983,0.0009908652,2372.2452600292695,362974.48145632993,2737.1555887827026,131388.60964477205,5529.424897657459,1822434.965667433,0.08502745259287926,0.0036952591578598365,5.18433e-06,0.0,2.4405435e-05,0.0,129.19921875,-265.28094,9056.562,70.99794,641.21606,19.673136,1207.6288,27.91356,131.84004,8.902955,88.741135,7.378715,98.26401,3.9480321,60.36536,12.107191,94.38274,-1.0096207,42.8762,9.181131,39.73612,3.3012216,55.075665,8.584315,75.539856,5.9177527,81.60912,10.606483,91.89842,7.8307786,84.70568,-0.08980312,77.44955,-2.0158942,79.434044,-0.2611108,54.152393,-4.374926,55.920605,-0.15757917,89.8328,jazz
0.3613426,0.09950905,0.036929533,0.000357049,2139.4662536260475,331439.86537091876,2840.8860659271036,168174.02000396774,5523.299934694272,3074105.4519418436,0.054264977989551086,0.0009442624231173652,7.1072884e-07,0.0,-6.8596028e-06,0.0,129.19921875,-302.90698,2464.877,87.48722,741.6782,40.33081,255.25418,19.173483,271.14456,6.7599196,81.01036,12.371915,56.520317,0.19235371,58.974472,13.221044,54.25199,-4.516916,55.252266,10.2820635,42.063847,7.620967,47.35358,7.7974887,47.0987,7.251732,40.7801,9.4580965,58.352325,0.5620225,47.80725,-4.035284,34.882324,-3.0178983,35.090366,0.32527506,38.0828,-2.9112952,50.080463,-0.5107435,57.84905,jazz
0.28268656,0.09235643,0.04569004,0.00031652153,1707.6887545739114,180807.57813008208,2326.133074544705,179244.60114409574,3668.41115095298,2147055.4951309254,0.05953403154024768,0.0004909748755876245,-1.9497086e-06,0.0,-2.9620685e-06,0.0,129.19921875,-270.93402,1777.7507,108.08272,416.92532,14.286995,270.4981,18.815222,123.33913,9.542827,62.43283,7.561531,57.67936,1.6093007,49.66111,-1.0486847,49.36296,1.8891394,79.46655,8.295643,65.87021,-1.0729408,65.58115,0.69709694,73.94983,4.291736,81.13881,4.5351315,83.59704,0.33861765,107.92291,3.219926,123.7351,1.6140205,70.59425,3.1848927,98.938736,-0.6967907,128.4323,-0.21552114,111.10896,jazz
0.24130951,0.08198363,0.075127356,0.00075140863,823.2887056306665,40367.95411195271,923.0041581005999,29225.830463567374,1457.5411864478522,202450.28966974432,0.050064323118227554,0.00015288456654703815,9.4440645e-07,0.0,-8.381799e-06,0.0,151.99908088235293,-269.284,1997.2709,193.34157,347.98956,-19.057384,344.41544,11.419801,125.4302,9.893315,127.94232,-6.6808834,55.855057,-8.245141,55.65261,-13.256826,53.219536,-10.370639,35.331352,-12.709989,46.313038,-13.153641,55.82117,-1.8110816,66.40066,1.572172,62.32408,-2.830416,43.665802,-2.8930004,93.66456,-1.3683573,101.77639,-6.469781,74.10146,-9.000494,72.488594,-5.0865307,90.56977,-0.18683353,61.62779,jazz
0.24274513,0.08065256,0.0872519,0.0012860342,826.0934092864362,33812.51813563909,936.1421354272285,26986.71715365355,1457.6911855408282,140933.54891640187,0.04849252612229102,0.00015996367418851375,-2.6656737e-06,0.0,-1.1053385e-05,0.0,151.99908088235293,-250.18484,2778.7393,191.03612,256.79556,-20.460793,511.60468,11.772083,147.02287,8.106319,173.15616,-4.239664,58.834873,-9.013333,68.22564,-12.843103,56.782066,-9.511598,50.584194,-11.584791,43.025948,-13.247057,43.74428,-2.1311238,55.79552,-0.045849353,38.330074,-3.108691,41.13034,-2.209382,73.436646,-1.5423568,74.569145,-8.146286,58.948868,-10.949261,61.38835,-6.515836,87.46714,-1.8749112,55.156414,jazz
0.24294396,0.08208748,0.116228655,0.001301943,969.1750398532563,33062.84448822418,1062.498630152024,44686.31184289772,1739.1394836614745,103706.66718504025,0.059455800720781736,0.00019366230765409086,-6.521352e-08,0.0,2.5246848e-06,0.0,161.4990234375,-200.87068,1791.7202,186.1128,283.59137,-34.233536,186.148,16.146793,111.635895,1.5856721,127.016014,-5.0211706,64.14098,-8.855416,61.39221,-11.190879,74.79489,-6.8146043,56.607864,-7.654261,86.080505,-13.063694,60.147766,1.2341336,88.64854,1.1696943,71.64402,-2.9443753,77.19527,-4.18271,87.91451,-4.199124,83.733315,-10.785847,60.70972,-12.124278,60.092373,-6.8604546,77.04562,-1.7038257,65.44778,jazz
0.25402483,0.08312502,0.13757356,0.0013144601,1050.1853817774927,36249.7558277724,1154.5642627393702,45595.710355297786,1897.4135265999903,112267.50302732097,0.06286280959752322,0.00021029823101461882,-5.3157823e-06,0.0,-1.0334817e-05,0.0,151.99908088235293,-167.27348,1267.1836,179.2817,342.52948,-39.10078,87.82302,21.312468,82.99023,-3.422621,98.81393,-3.0011916,58.04887,-9.477954,83.402214,-11.315908,79.14083,-9.21557,43.15782,-8.543205,73.89944,-12.94862,50.32753,1.6836535,83.479645,1.6105942,65.01808,-1.1659807,51.854515,-2.4604068,90.009026,-2.7867656,90.41419,-10.607387,77.753426,-10.166491,60.190342,-5.1038046,64.61147,-1.7563308,72.3023,jazz
0.26099056,0.08249622,0.121250354,0.0010709391,981.601421102548,25760.166706859836,1067.986696102789,32929.710218369466,1766.8726492961493,86959.81305085753,0.059079385763351394,0.00016563022876197402,1.7877821e-06,0.0,-6.559382e-06,0.0,103.359375,-186.54282,1636.7252,187.99496,313.08374,-38.822784,103.08775,19.632118,125.96164,-2.0683825,143.77885,-6.3215046,80.02205,-9.050875,77.449455,-10.90827,69.912704,-6.88362,61.55198,-6.523648,75.569176,-10.797782,75.24503,1.8335707,56.987835,2.0541582,51.54576,-2.1339505,55.411724,-2.8070397,87.66292,-2.8946984,96.36733,-9.086517,68.65374,-9.673151,58.434006,-6.731253,59.98332,-3.3377445,76.41795,jazz
0.23103,0.08315973,0.07950738,0.0024373527,850.9362730691736,42231.00300668801,997.276377398292,34313.20954854924,1428.0996978098394,173728.21140275017,0.05219318401702786,0.000260192696472691,1.2162088e-06,0.0,3.0708062e-08,0.0,103.359375,-275.92847,6277.457,176.0287,391.72165,-7.35739,949.2072,8.039797,129.31415,4.0907435,191.07256,-6.1153145,141.02293,-7.944497,67.980225,-8.954281,72.92386,-8.1258135,63.601368,-7.67505,61.724094,-11.369784,70.935646,-1.0139345,87.25767,2.8910425,84.65624,-1.4416232,64.97139,-1.7911342,82.0915,-1.1412051,71.43958,-5.675899,71.4832,-7.882363,75.389694,-7.008991,78.88629,-2.913852,72.65423,jazz
0.22617145,0.083061144,0.037314907,0.0006614927,705.1062564159007,18559.99787127937,1005.1088834319232,33584.8728247685,1068.3435398727747,100637.78596602888,0.04153111696981424,0.00014836020285428108,1.6360609e-06,0.0,-1.5721357e-06,0.0,80.74951171875,-377.7072,2865.159,169.47589,377.4802,23.961744,766.30457,8.835274,103.45426,14.19506,86.19176,-0.1667231,103.43506,-8.639938,56.342243,-9.046154,67.89061,-6.8555374,63.347015,-10.059292,94.98926,-12.785613,83.283134,-5.678428,53.242104,0.4457388,66.28669,-1.2771411,97.095695,-1.7949941,70.71388,-1.4514146,82.08321,-6.756913,77.28022,-9.212368,93.626175,-2.1057153,104.82053,4.4378114,97.50116,jazz
0.20407024,0.08101526,0.0547855,0.0020334993,821.0051842933822,42269.980501247,1076.664812093263,43109.05581078562,1307.4920937741872,217660.81321727834,0.04406965037248452,0.00019230400116012245,8.4349773e-07,0.0,1.4591924e-06,0.0,112.34714673913044,-337.00726,4623.07,150.77434,434.89685,14.072348,852.12616,6.8928246,127.33424,3.5384018,150.88025,-3.9995337,129.422,-9.702413,87.61207,-11.090193,64.784515,-10.537618,53.482307,-11.0211735,61.491596,-11.563216,61.148685,-3.2430923,62.30742,3.4144256,73.079346,0.7051303,87.25771,-0.64463925,116.722984,0.1409211,129.61227,-1.3322954,102.461945,-3.3065846,106.74884,-2.4332042,72.45587,-0.7282635,96.489174,jazz
0.2108803,0.08178025,0.03110343,0.00087760825,741.5332355781004,19806.27595857908,1144.3431765018474,59617.91526206752,1077.2934857536766,89004.58193301852,0.04038146405766254,8.094507806784152e-05,8.68037e-07,0.0,-2.558507e-06,0.0,215.33203125,-397.3746,3048.858,146.84238,574.43036,35.408047,483.4918,9.476381,86.65692,8.846182,51.506374,3.3498206,72.590706,-5.0874476,51.36148,-9.884809,36.87148,-9.702129,55.135136,-9.729211,46.030933,-8.326653,52.77443,-2.3892016,49.58564,0.53982705,71.819214,-1.9449905,72.50253,-4.3634205,79.21419,-5.1919074,71.49528,-7.5411897,67.54898,-10.158173,55.3103,-8.310773,47.326572,-2.3343966,61.798195,jazz
0.21055022,0.08253114,0.027846705,0.0005245764,724.4239833612822,33357.63340603259,1187.406638047655,132931.84856938376,1050.7353130139802,190810.66370051046,0.03463433327689629,9.721367521460328e-05,1.1227933e-06,0.0,5.239899e-06,0.0,117.45383522727273,-429.13507,3284.5596,161.97482,786.01843,35.053787,543.9115,10.852857,82.991425,14.924949,75.212616,4.6375546,72.01884,-5.6802993,84.16566,-8.012273,60.4368,-6.732454,60.525288,-8.291662,54.01456,-8.559099,64.28794,-1.2580109,48.310116,3.2830553,63.002914,1.1231403,59.43875,-2.229234,53.909424,-4.5656357,44.9443,-8.706717,64.35367,-10.603041,60.722824,-4.769746,43.926712,2.4742055,101.81054,jazz
0.22610715,0.08240384,0.03253024,0.001475274,854.0532986161353,66488.50193677991,1384.938745885303,251816.74923915032,1424.3747203342687,810519.1352737165,0.03701602711397059,0.00011693467654897051,1.01084126e-07,0.0,4.0489317e-06,0.0,123.046875,-413.3663,8279.863,143.46114,1391.767,32.241196,1003.3862,18.610588,231.9573,10.39089,88.80172,4.254069,43.290283,-6.0180492,75.09461,-8.442534,70.971436,-4.344152,45.251144,-6.896916,60.812088,-6.5144134,50.23263,0.38427478,64.49899,3.243713,50.086018,0.92629445,40.786224,-4.991633,49.97511,-8.369343,34.36804,-10.233036,39.313454,-9.3287525,35.423386,-1.4226764,37.450478,7.0285125,67.52646,jazz
0.6392485,0.052290887,0.04518689,0.0002834647,2575.6383497517136,128080.7147294277,2218.783029499244,24057.19205208824,4829.445797001983,361416.35765791306,0.16159426095684984,0.0015418852627272234,-1.872272e-07,0.0,-2.2192201e-07,0.0,99.38401442307692,-163.80186,17155.396,69.70571,207.89062,-60.885098,1045.544,-10.119243,230.20857,-4.596063,85.40987,3.8521323,48.66149,-12.308703,43.339447,6.9625444,17.3583,-1.6406537,18.94458,3.5707047,18.584057,-3.7985134,18.563932,3.4454176,14.319856,-2.970211,16.566614,2.4166446,13.1849985,-2.749893,11.81026,2.769091,13.865699,-2.7516642,13.160406,1.9621227,13.086421,-2.9009912,13.165822,2.2928748,14.377116,jazz
0.66033405,0.03855647,0.04400766,6.542259e-05,2580.968691344192,27709.175026886423,2128.6191654894747,18355.11949845214,4660.396819218025,273577.916621863,0.17009987845878483,7.886548832836322e-05,3.7573733e-07,0.0,9.738321e-07,0.0,143.5546875,-134.83954,401.33606,72.53897,87.181114,-70.31732,33.929314,-12.194933,31.403471,-6.532978,21.100447,4.0414953,21.353111,-13.492334,17.410809,7.0579505,17.680742,-0.7025004,14.836917,4.773041,16.013538,-3.5627701,16.171112,2.760312,13.9582405,-3.2064378,11.47675,2.5970445,12.398036,-2.585057,12.813316,2.7300236,11.580619,-3.141718,11.197442,1.7261122,10.510448,-4.003913,10.6482115,0.76410085,10.22743,jazz
0.30409303,0.08462079,0.06694422,0.0008224184,2372.126001465516,319612.56360801,2700.9373602542223,279444.80427300296,5633.840932934646,2811107.9227799503,0.09295144095878483,0.0015526868419454617,-9.336904e-07,0.0,-2.0339783e-06,0.0,172.265625,-172.13504,1295.1392,95.9019,685.1364,17.049763,780.7676,16.247423,129.06265,1.9602361,85.746544,2.1012895,93.2821,-9.80543,37.4896,-7.879074,55.505745,-12.583021,29.96488,1.6131207,51.05225,-6.1678195,31.450708,-1.2850612,26.321724,-3.7063699,23.951538,4.0920796,31.269339,-2.7691145,27.045713,2.3600044,51.862183,-6.457495,25.847252,-0.4904706,34.948788,2.5279837,37.62929,7.6473665,39.027905,jazz
0.39908054,0.09725357,0.06371673,0.0022427212,2497.658862677517,1350170.6209005397,2760.925589377438,256309.93444623533,5501.833397832817,6094236.992742485,0.11238216246613777,0.010218810827169295,3.7278537e-06,0.0,9.86847e-06,0.0,117.45383522727273,-225.884,2085.7964,84.48414,1446.4065,24.523026,395.75308,14.40077,178.57338,9.13605,104.45345,9.177332,80.6046,-5.514261,104.611664,0.13768983,66.25841,-4.388251,41.421764,9.682328,61.480656,0.06163398,70.91161,2.0490165,31.345196,-1.0805864,27.50417,5.4281955,34.903984,-0.38281336,28.45203,5.9956684,27.879099,-4.632466,27.339657,-2.0062416,27.571709,1.8027204,43.89181,7.635826,69.38031,jazz
0.30033103,0.085569225,0.1024951,0.001088283,2451.9246767390396,273803.79382851574,2470.6147868417042,130045.53913677082,5123.744017420908,1584787.8747150155,0.1224591990373452,0.00178580045397848,4.122829e-06,0.0,1.8535113e-05,0.0,123.046875,-125.96811,1501.608,79.914856,461.0612,-2.4177291,451.2051,26.440756,157.23404,1.9417156,81.14729,4.5983176,50.428017,-10.947438,91.67632,-4.6455107,74.03645,-5.161492,59.612484,-0.5371849,80.97399,-7.735242,47.00324,0.8684974,56.318718,-5.4903765,56.20298,5.7633348,72.82342,1.8357806,65.88105,6.492087,89.198364,-3.5623174,57.360657,1.0668359,76.46755,0.399105,115.728065,4.6307416,110.36813,jazz
0.36471188,0.08314568,0.101728834,0.0010230314,2425.51656958717,268766.2199412052,2588.042143841142,93855.91074616379,5309.884558521188,1571232.7670500523,0.11376461820336688,0.0013575234407970866,-6.6549974e-06,0.0,-4.1282348e-07,0.0,123.046875,-105.11196,756.0306,86.120285,369.07428,0.6416744,280.68414,20.230282,102.172356,4.7301764,78.90729,2.790239,63.89822,-10.927645,79.804085,-5.7520814,68.68262,-8.414566,66.70963,0.4634756,56.379993,-8.174735,47.24259,2.6394742,53.831688,-3.5857341,49.594604,2.7733014,65.28683,-1.4539123,42.99474,2.7634501,41.855225,-4.5175433,37.60881,1.3289511,48.425842,-0.6739808,64.52351,2.5146356,69.23048,jazz
0.35984513,0.083660774,0.10433485,0.0009668982,2737.357146920503,352968.69344869483,2826.2041234195563,92914.75047465517,6231.495652331656,1552956.9261292953,0.12815304215847523,0.0019024814722834597,-1.4072773e-06,0.0,-5.4550637e-05,0.0,123.046875,-93.08013,743.897,78.79291,376.6345,10.206187,280.0773,14.123982,68.950066,4.6848416,65.16134,4.7897406,47.961163,-8.620758,60.973183,-2.332884,53.522507,-7.0865345,49.678505,3.4751728,44.256992,-8.075353,44.12917,0.42267853,33.539898,-2.3309813,35.23338,3.1045656,46.76497,-1.6823685,44.841686,4.273135,44.242508,-4.5444303,46.011127,-1.4273194,50.24885,-1.3471576,58.50801,3.148754,66.3377,jazz
0.37113702,0.08374537,0.1138804,0.0011849944,2770.876115194165,323871.36328512395,2860.8068673816074,80951.44395163118,6385.8113858721945,1374147.7177721402,0.12833142354392416,0.0021617690127314266,2.8197192e-06,0.0,1.5607278e-05,0.0,123.046875,-80.952354,642.4607,78.709175,354.05914,9.599674,253.93094,12.796709,85.343216,5.790184,80.261765,4.50898,40.622673,-11.069404,73.639946,-2.6224139,53.54079,-8.5772085,48.71983,3.7439868,47.03989,-6.282956,39.52841,2.22814,50.572857,-2.0780115,35.265118,2.4411557,39.597145,-2.7456489,45.970287,4.0474176,40.601147,-4.117108,43.36212,-0.5913235,42.79949,-1.5165902,43.865974,1.6899959,45.660355,jazz
0.389058,0.08057869,0.1151972,0.0010587453,2727.8801320853727,275624.5572976101,2844.8970005201068,71043.04815432236,6334.170031473733,1234007.6103017123,0.12944744098297215,0.0017174620432236175,1.1643615e-05,0.0,4.941974e-05,0.0,123.046875,-77.11123,576.3576,80.66348,326.30295,8.408497,235.90448,11.556816,80.31116,5.7623515,56.511665,1.6082019,41.164276,-13.439305,65.914314,-4.0882406,55.64752,-11.399574,51.37378,1.5896444,41.383102,-10.20367,38.176647,-0.020933807,40.911243,-1.7859691,32.603775,1.9775355,40.808365,-3.1753557,41.667458,3.5913363,44.93041,-5.8848104,38.385593,-0.5574588,37.376297,-0.99202454,52.403988,1.7136087,46.814533,jazz
0.3652451,0.084327154,0.1182246,0.001373462,2554.031253870581,356434.80704046524,2762.2182146316704,108869.87007548368,5885.739409739019,1918720.5423236056,0.11178541626354489,0.001903445136743735,2.7676022e-06,0.0,3.3765515e-05,0.0,123.046875,-86.761116,822.3925,86.73316,422.71033,10.083189,299.3031,13.798324,113.96089,4.730077,77.03107,4.9542265,38.67572,-11.027997,59.32702,-5.240592,71.64339,-9.415086,56.189682,4.543816,52.41681,-6.1135197,45.40236,1.8475238,38.528778,-4.0354276,34.52961,1.8348551,41.531013,-3.2607656,33.51688,1.9060366,31.043144,-5.572345,26.94654,-0.33870402,36.93973,-1.367688,53.171005,4.1493,45.7534,jazz
0.36139417,0.08283957,0.12452346,0.0011894663,2763.1219938629374,268923.15247471514,2853.9122381364655,87420.76362716877,6387.32804336784,1353612.2747340314,0.13132309101683437,0.0015381075889104958,7.628293e-06,0.0,6.603927e-05,0.0,123.046875,-70.711365,737.8373,79.10374,291.3339,8.545977,310.33813,11.044457,79.1134,6.042524,76.1457,2.906941,45.429375,-14.888496,75.50908,-5.069647,60.51646,-9.674888,61.281273,4.301091,45.49591,-8.261944,47.051067,0.8830314,40.28737,-2.1090403,41.421066,1.4269484,48.82991,-4.170331,53.183105,2.1042905,43.827824,-4.971954,41.51668,-0.13178775,40.49352,-0.49953786,45.035316,3.8710976,56.37592,jazz
0.38911542,0.08385874,0.10683227,0.0012680526,2763.048046184396,375217.91897886357,2957.940505260891,105058.39513208548,6544.368760430776,1622477.0139115003,0.11478917738970588,0.0021961547164312586,3.1603481e-06,0.0,3.6494e-05,0.0,123.046875,-97.81054,976.3065,79.39527,305.44064,20.2235,264.898,16.15801,123.86808,4.4176145,71.49255,6.008439,53.575596,-7.4885564,62.476963,-6.1745734,57.9818,-12.396044,41.042454,2.9361494,33.012783,-5.497891,26.908121,3.2288969,35.61699,-3.7669084,34.21392,1.1100568,24.624441,-5.1993504,25.958332,0.91167223,29.782501,-4.5877786,27.02799,0.5686908,33.1287,-1.1479708,28.702496,2.815021,31.211119,jazz
0.40817162,0.07794806,0.11570064,0.0014292492,2795.861238909016,354053.8510092502,2949.11681927017,98714.87305623207,6576.210234556404,1480123.7561230545,0.1239523872871517,0.0022009243249086494,-1.9115967e-06,0.0,3.3455934e-05,0.0,123.046875,-80.687744,751.9427,80.323204,292.882,18.264587,271.3746,12.190373,119.08862,1.5871983,66.329254,3.6159124,44.405235,-12.987483,75.37993,-9.112148,65.69899,-13.577362,38.944473,-0.1773649,34.08782,-7.5255957,33.114372,1.7235485,54.588875,-4.0710077,45.69207,1.3500154,35.6482,-4.6062036,30.662733,1.6731403,26.821518,-5.274567,29.690958,-1.5086056,28.806805,-2.0841634,29.463072,3.5732846,39.802498,jazz
0.4425043,0.07667852,0.10537852,0.001150759,2975.875954729069,396379.35239210725,3003.3293102234106,74179.21643298629,6859.575187753967,1121815.550528665,0.14024782918924147,0.0030978444004706937,-8.30686e-06,0.0,-7.014628e-05,0.0,123.046875,-81.96929,739.8841,74.45172,337.48965,19.326565,249.94394,13.870048,81.70183,3.6922982,55.546307,7.753366,45.50231,-10.182006,60.965393,-4.7879167,60.245296,-11.644061,34.908783,2.8508122,33.53069,-6.394184,39.002674,2.1539896,46.084824,-2.5450568,33.557915,1.0692791,28.888588,-5.061424,27.58425,1.6425112,23.812315,-4.2806025,26.242243,-0.67584854,35.697544,-1.6157933,25.36498,3.726434,33.30321,jazz
0.39023504,0.08216073,0.12341107,0.002463978,2369.9387063132276,415837.8029310137,2802.1625948234037,135739.70581265292,5769.565112229102,2885218.2512988714,0.09298091923858359,0.0018642162238651496,-9.510755e-07,0.0,-4.994174e-06,0.0,123.046875,-99.274185,815.179,96.9583,497.07468,22.245825,155.69885,12.900789,103.75358,4.758358,102.01311,4.7875204,55.687946,-6.3566003,66.86639,-2.378631,39.212547,-12.39786,30.452938,4.6172924,44.464874,-7.939815,39.62537,2.0164402,40.04095,-4.229381,34.78373,4.354885,34.635624,-5.1329374,27.530872,1.7293274,19.740349,-7.609663,30.063692,-1.2036401,25.925926,-0.52617395,22.724884,2.7007136,24.64366,jazz
0.38057655,0.08650461,0.10381988,0.003442845,2058.2511916400044,481511.76784905285,2575.5612485579177,153803.4736634418,4774.421129728618,3402457.487874604,0.07647459425793343,0.002200037777017654,-3.2877327e-07,0.0,8.4791514e-05,0.0,123.046875,-145.89618,2205.0774,106.06263,586.33966,18.6841,212.11595,15.34167,79.461395,6.1588583,75.75211,7.9824724,49.67818,-6.4132175,57.274204,-1.6564977,48.279747,-10.617272,43.469963,4.9916835,36.656376,-7.5482264,39.615387,-0.07938775,48.00005,-3.8606656,38.95441,4.1627026,31.057978,-2.1131504,44.155006,4.5183754,40.704468,-4.313518,34.18399,0.17873593,32.06626,1.5658293,30.174517,4.20982,39.418663,jazz
0.43167427,0.09977358,0.078120455,0.0033554735,2213.3280767071687,1142484.9575475722,2703.111924167072,375405.2299687038,5239.243319012432,6779565.305863772,0.08378785313467492,0.006559021464086965,9.878797e-07,0.0,8.739467e-06,0.0,123.046875,-242.69225,10051.696,88.672844,999.5686,34.489426,438.95212,23.114578,136.99504,15.144903,131.97585,14.745752,59.715492,1.4920301,86.65615,3.2489161,66.47388,-3.397193,73.518745,9.00061,47.052902,1.3952372,37.48679,2.7292974,33.653442,-1.119386,34.354507,3.4763093,25.557898,-0.592237,27.281927,4.5453744,24.902445,-4.0544257,35.087677,-2.513801,34.677063,0.31171566,26.640734,7.2067094,46.90156,jazz
0.19849348,0.08561055,0.121855505,0.0022334098,1361.5019807807187,215496.24033433365,1771.7685748384285,139679.4955565623,2507.5431705628384,1384642.9929975474,0.0562460695626935,0.0007468868697547376,3.577742e-06,0.0,-1.7214203e-05,0.0,103.359375,-230.55476,3380.1033,121.92301,1117.961,3.9416277,728.682,28.79745,175.62111,3.7192714,87.065445,-0.23567346,78.96598,-14.168408,92.625206,-10.087174,62.49417,-16.08165,54.397526,-1.3890026,78.03264,-6.984322,72.31457,-2.3589594,136.01976,1.8643231,187.13669,8.233596,242.0968,2.2248657,114.43549,2.703166,106.33732,-1.4394288,199.60019,2.5122356,187.23244,4.9308724,163.36476,3.7672093,182.16087,jazz
0.19852413,0.08485646,0.12799618,0.0021065504,1204.089435642048,122202.6384044791,1663.4979636036237,100712.58402946404,2110.037240893479,955855.5720537473,0.05230996335623065,0.0005265597761900521,-3.2769057e-07,0.0,-2.168999e-05,0.0,129.19921875,-229.27968,1795.5734,136.34099,637.1387,6.433063,662.30994,28.156727,197.78902,5.257226,62.443523,-1.6975198,95.38385,-14.557127,78.72278,-10.186817,62.053932,-17.12305,64.54064,-1.566592,69.918915,-8.961984,92.75926,-4.274912,118.07868,3.2885575,128.19353,6.2220936,152.44691,0.92395735,112.477264,2.2243857,122.937355,-1.2445458,148.13284,-1.058254,101.24896,2.9880168,93.375565,3.6143742,150.31923,jazz
0.20062666,0.08728514,0.12798636,0.0026840689,1411.0532533547773,189831.98495486742,1792.6183635078712,141990.44859365394,2652.7589591294986,1405991.6537007946,0.05995882111068111,0.000623516633364356,6.104669e-08,0.0,2.420335e-05,0.0,107.666015625,-224.13216,2295.2144,118.84362,756.66174,3.0222428,830.62634,37.63838,138.99884,8.135701,100.632126,0.07024117,80.08139,-13.188649,62.00219,-8.544535,46.309875,-14.119056,45.823425,-1.1693144,73.65144,-4.885448,132.91748,3.1977603,149.13168,9.066218,126.72257,8.09777,144.6181,-1.6947384,256.32645,-0.34605142,252.50203,-1.3199499,190.74376,-1.0328426,151.09987,-0.90523756,146.51926,0.36529437,146.82019,jazz
